train_loss,train_loss_step,val/roc,val_loss,train_loss_epoch,epoch,step,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/depth,config/train_loop_config/ffn_num_layers,config/train_loop_config/final_lr_ratio,config/train_loop_config/dropout,config/train_loop_config/message_hidden_dim,config/train_loop_config/warmup_epochs,config/train_loop_config/ffn_hidden_dim,config/train_loop_config/batch_size,config/train_loop_config/init_lr_ratio,config/train_loop_config/max_lr,logdir
4.583856571116485e-05,9.176256753562484e-06,0.8726851940155029,2.7215769290924072,4.583856571116485e-05,199,3800,1762308208,checkpoint_000199,True,False,200,1a1570a6,2025-11-05_02-03-28,2.9847545623779297,617.155739068985,3989526,gpu023,10.100.20.23,617.155739068985,200,4,1,0.012976423029447038,0.0,1900,50,2300,64,0.19062047380510463,0.005397775403391675,1a1570a6
5.165161951481423e-07,1.1082746453894288e-07,0.8758680820465088,4.025025844573975,5.165161951481423e-07,199,7600,1762308755,checkpoint_000199,True,False,200,8d5c0e96,2025-11-05_02-12-35,3.6882293224334717,727.0833873748779,4030564,gpu023,10.100.20.23,727.0833873748779,200,4,2,0.3267581227557168,0.0,2200,30,300,32,0.2618913912917298,0.0022115033272394305,8d5c0e96
0.10840202122926712,0.09195341914892197,0.8896605372428894,0.7116007804870605,0.10840202122926712,130,1310,1762308507,checkpoint_000130,True,False,131,ba1aad3c,2025-11-05_02-08-27,2.039071559906006,283.6889970302582,4045691,gpu023,10.100.20.23,283.6889970302582,131,4,2,0.21711506882709483,0.4,1100,50,600,128,0.38680438251474486,0.0004910275507234434,ba1aad3c
0.03461098298430443,0.016473308205604553,0.879436731338501,1.813684105873108,0.03461098298430443,199,3800,1762309249,checkpoint_000199,True,False,200,70f4a8aa,2025-11-05_02-20-50,3.6581740379333496,717.3691244125366,4070814,gpu023,10.100.20.23,717.3691244125366,200,2,2,0.011209522585777905,0.3,2300,3,1400,64,0.07068523003134888,0.002707486139269477,70f4a8aa
0.023941773921251297,0.01848030835390091,0.8884066343307495,1.7142881155014038,0.023941773921251297,199,3800,1762309295,checkpoint_000199,True,False,200,3f822d30,2025-11-05_02-21-35,2.4674501419067383,518.0899813175201,4088291,gpu023,10.100.20.23,518.0899813175201,200,4,2,0.6303801815612602,0.2,900,86,2000,64,0.4020431849331807,0.0034431959924975364,3f822d30
0.40388745069503784,0.354885071516037,0.8877314925193787,0.4930412173271179,0.40388745069503784,17,684,1762309349,checkpoint_000017,True,False,18,15ac5efc,2025-11-05_02-22-29,4.3270955085754395,84.80096769332886,4128762,gpu023,10.100.20.23,84.80096769332886,18,4,2,0.49201634210439465,0.1,2000,38,2300,32,0.011627283085174672,0.004146096370159047,15ac5efc
0.1116337776184082,0.1752278357744217,0.8989197611808777,0.560044527053833,0.1116337776184082,199,1000,1762309721,checkpoint_000199,True,False,200,1588c6ee,2025-11-05_02-28-41,2.22230863571167,410.47157621383667,4132014,gpu023,10.100.20.23,410.47157621383667,200,6,2,0.02248065304529669,0.0,400,42,1800,256,0.6402844912019816,0.0006133113864228081,1588c6ee
0.004629840143024921,0.00025138145429082215,0.8901427388191223,1.9200105667114258,0.004629840143024921,199,3800,1762310038,checkpoint_000199,True,False,200,1feded05,2025-11-05_02-33-58,3.5627424716949463,668.3683524131775,4135752,gpu023,10.100.20.23,668.3683524131775,200,3,1,0.12435847096952483,0.0,2300,19,600,64,0.1277605906233864,0.0003995619008664398,1feded05
0.07913953065872192,0.0140633350238204,0.8854166269302368,0.8639890551567078,0.07913953065872192,199,7600,1762310144,checkpoint_000199,True,False,200,81555a29,2025-11-05_02-35-44,2.2330708503723145,405.2089829444885,4166531,gpu023,10.100.20.23,405.2089829444885,200,5,1,0.015646923793365165,0.4,500,37,2200,32,0.05678693896039821,0.002097525369866808,81555a29
0.11278355866670609,0.024248315021395683,0.8925540447235107,0.7039775848388672,0.11278355866670609,199,3800,1762310411,checkpoint_000199,True,False,200,97e6e2cd,2025-11-05_02-40-11,1.703758716583252,356.02023696899414,6285,gpu023,10.100.20.23,356.02023696899414,200,4,1,0.27698392227486124,0.0,600,96,500,64,0.1720704297876481,0.00037539683182145434,97e6e2cd
