train_loss,train_loss_step,val/mse,val_loss,train_loss_epoch,epoch,step,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/warmup_epochs,config/train_loop_config/ffn_num_layers,config/train_loop_config/message_hidden_dim,config/train_loop_config/depth,config/train_loop_config/dropout,config/train_loop_config/init_lr_ratio,config/train_loop_config/final_lr_ratio,config/train_loop_config/batch_size,config/train_loop_config/ffn_hidden_dim,config/train_loop_config/max_lr,logdir
0.007180952001363039,0.005876419600099325,0.06466390937566757,0.06466390937566757,0.007180952001363039,199,2800,1763525765,checkpoint_000199,True,False,200,23db4eb4,2025-11-19_04-16-06,7.310839414596558,1877.552451133728,2178008,gypsum-gpu181,10.100.31.81,1877.552451133728,200,7,1,1900,5,0.15000000000000002,0.02376605132997447,0.020617943933616777,64,900,0.0021177681384471334,23db4eb4
0.045422639697790146,0.03525720536708832,0.07340087741613388,0.07340087741613388,0.045422639697790146,76,308,1763525788,checkpoint_000076,True,False,77,afb2f980,2025-11-19_04-16-28,8.818928956985474,1073.042560338974,2196288,gypsum-gpu181,10.100.31.81,1073.042560338974,77,41,2,2200,3,0.35000000000000003,0.7551338232782624,0.010229952030915476,256,1800,0.0002843031285297491,afb2f980
0.15465062856674194,0.06903128325939178,0.14484712481498718,0.14484712481498718,0.15465062856674194,10,616,1763525891,checkpoint_000010,True,False,11,fbaab025,2025-11-19_04-18-11,8.020096063613892,102.66487884521484,2217508,gypsum-gpu181,10.100.31.81,102.66487884521484,11,59,2,900,5,0.0,0.04525293981105903,0.6563220156038582,16,2300,0.0006255037625662616,fbaab025
0.20674702525138855,0.19599120318889618,0.18565653264522552,0.18565653264522552,0.20674702525138855,17,252,1763525927,checkpoint_000017,True,False,18,f440b006,2025-11-19_04-18-47,3.5709972381591797,111.05069303512573,2218236,gypsum-gpu181,10.100.31.81,111.05069303512573,18,87,2,800,3,0.0,0.06518109753209103,0.010506319435427817,64,1800,0.0004432156382339275,f440b006
0.02769756130874157,0.027557531371712685,0.06292536109685898,0.06292535364627838,0.02769756130874157,199,2800,1763527023,checkpoint_000199,True,False,200,413d4739,2025-11-19_04-37-03,4.511101245880127,1097.8890371322632,2221624,gypsum-gpu181,10.100.31.81,1097.8890371322632,200,84,2,800,3,0.0,0.15721355409273213,0.11501378139544864,64,1300,0.00014844209921492194,413d4739
0.014159006997942924,0.010869491845369339,0.06875364482402802,0.06875363737344742,0.014159006997942924,107,756,1763527058,checkpoint_000107,True,False,108,efa81940,2025-11-19_04-37-38,6.501230239868164,1106.083604335785,2222738,gypsum-gpu181,10.100.31.81,1106.083604335785,108,19,1,2000,6,0.2,0.17223313498593049,0.8884460682405527,128,2200,0.000719155282459956,efa81940
0.5147826075553894,0.5746538043022156,0.26885145902633667,0.26885145902633667,0.5147826075553894,6,28,1763527082,checkpoint_000006,True,False,7,186c9012,2025-11-19_04-38-02,3.7570714950561523,36.994730949401855,2256526,gypsum-gpu181,10.100.31.81,36.994730949401855,7,69,1,1100,4,0.4,0.5420693592244334,0.11680412247306278,256,1300,0.003110335963210184,186c9012
0.21843108534812927,0.22977811098098755,0.19884848594665527,0.19884848594665527,0.21843108534812927,16,238,1763527165,checkpoint_000016,True,False,17,ab370431,2025-11-19_04-39-25,4.468101501464844,91.5767982006073,2257295,gypsum-gpu181,10.100.31.81,91.5767982006073,17,82,2,1300,4,0.2,0.06211564648914589,0.2712352200101254,64,800,0.0004182362644762536,ab370431
0.03423961251974106,0.03611624985933304,0.06326122581958771,0.06326122581958771,0.03423961251974106,199,2800,1763527731,checkpoint_000199,True,False,200,277c9c68,2025-11-19_04-48-51,6.415088891983032,621.5343673229218,2258407,gypsum-gpu181,10.100.31.81,621.5343673229218,200,23,1,400,3,0.0,0.012717146167328426,0.05542035340736248,64,1500,0.00038889110562224623,277c9c68
0.07166165113449097,0.048830412328243256,0.08970391005277634,0.08970391005277634,0.07166165113449097,199,800,1763529199,checkpoint_000199,True,False,200,bb9ce2fe,2025-11-19_05-13-19,8.449472904205322,2002.3993473052979,2262650,gypsum-gpu181,10.100.31.81,2002.3993473052979,200,55,1,2100,3,0.2,0.19140541939049863,0.02908870539848528,256,1300,0.00015027137020187677,bb9ce2fe
