train_loss,train_loss_step,val/roc,val_loss,train_loss_epoch,epoch,step,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/ffn_num_layers,config/train_loop_config/init_lr_ratio,config/train_loop_config/batch_size,config/train_loop_config/dropout,config/train_loop_config/max_lr,config/train_loop_config/depth,config/train_loop_config/final_lr_ratio,config/train_loop_config/warmup_epochs,config/train_loop_config/message_hidden_dim,config/train_loop_config/ffn_hidden_dim,logdir
0.000184205622645095,0.00010124403343070298,0.8497359752655029,1.0383411645889282,0.000184205622645095,199,9800,1763082400,checkpoint_000199,True,False,200,e66a8a2c,2025-11-14_01-06-40,4.861905336380005,1011.8314826488495,1449355,gpu012,10.100.20.12,1011.8314826488495,200,1,0.014344961501402383,128,0.0,0.00481176342405285,5,0.03215661638711868,40,1400,1900,e66a8a2c
0.15607762336730957,0.1811847984790802,0.8598354458808899,0.20828785002231598,0.15607762336730957,199,9800,1763082490,checkpoint_000199,True,False,200,fd0ed77c,2025-11-14_01-08-11,5.228572845458984,1077.6958384513855,1450339,gpu012,10.100.20.12,1077.6958384513855,200,1,0.010319641073669977,128,0.0,0.00011381583294454103,3,0.021920084786728584,86,1900,1300,fd0ed77c
0.026212617754936218,0.038844697177410126,0.8693399429321289,0.45267483592033386,0.026212617754936218,199,19600,1763083486,checkpoint_000199,True,False,200,e4847ca3,2025-11-14_01-24-46,5.090986490249634,1061.048079252243,1502421,gpu012,10.100.20.12,1061.048079252243,200,2,0.019050778553260053,64,0.35000000000000003,0.003344572450672105,6,0.03306437356352013,14,500,1700,e4847ca3
0.0017739619361236691,0.00420951284468174,0.8464793562889099,0.8557356595993042,0.0017739619361236691,199,5000,1763083675,checkpoint_000199,True,False,200,dc8382f5,2025-11-14_01-27-55,5.827303171157837,1159.2338886260986,1506810,gpu012,10.100.20.12,1159.2338886260986,200,1,0.04638783223350383,256,0.05,0.0010573376044838163,4,0.08376915722137084,58,1800,1500,dc8382f5
0.16511470079421997,0.18775233626365662,0.8572125434875488,0.20964129269123077,0.16511470079421997,199,9800,1763084269,checkpoint_000199,True,False,200,4a8206d5,2025-11-14_01-37-49,3.8926000595092773,761.613119840622,1556464,gpu012,10.100.20.12,761.613119840622,200,1,0.3228620953211295,128,0.15000000000000002,0.0001064067843405875,6,0.043294677319195445,83,600,1900,4a8206d5
0.08017588406801224,0.11099250614643097,0.8568509221076965,0.32893896102905273,0.08017588406801224,67,13328,1763084294,checkpoint_000067,True,False,68,9953d10f,2025-11-14_01-38-14,9.13696813583374,600.5044696331024,1566780,gpu012,10.100.20.12,600.5044696331024,68,2,0.06955614783386216,32,0.2,0.005257680697842348,5,0.14478575048472495,16,1900,1200,9953d10f
0.0414305180311203,0.09089106321334839,0.8550493121147156,0.4622561037540436,0.0414305180311203,199,78400,1763086599,checkpoint_000199,True,False,200,de7562da,2025-11-14_02-16-39,11.822170734405518,2307.7737743854523,1598838,gpu012,10.100.20.12,2307.7737743854523,200,2,0.031148688982649612,16,0.2,0.006135938496120416,4,0.03284708391112031,86,1400,1200,de7562da
0.0007077396148815751,3.670287469503819e-06,0.8491312861442566,1.009766697883606,0.0007077396148815751,199,78400,1763086984,checkpoint_000199,True,False,200,e59c1a1b,2025-11-14_02-23-04,12.38908314704895,2672.00293302536,1599592,gpu012,10.100.20.12,2672.00293302536,200,1,0.5119375009287981,16,0.0,0.004011120384804886,6,0.37712409393715385,79,1600,1400,e59c1a1b
0.05329698696732521,0.05920013412833214,0.8711100220680237,0.3506244421005249,0.05329698696732521,199,19600,1763087552,checkpoint_000199,True,False,200,69e3dec7,2025-11-14_02-32-32,4.903753042221069,931.1566467285156,1660695,gpu012,10.100.20.12,931.1566467285156,200,2,0.04949154653017048,64,0.35000000000000003,0.006049485537108195,4,0.01790233746512545,33,500,1800,69e3dec7
0.0009630103595554829,4.296844053897075e-06,0.8045103549957275,2.0361361503601074,0.0009630103595554829,199,78400,1763089325,checkpoint_000199,True,False,200,dcf20bf6,2025-11-14_03-02-06,11.627063035964966,2313.4469723701477,1677786,gpu012,10.100.20.12,2313.4469723701477,200,2,0.11424842412255769,16,0.0,0.009309647067952273,2,0.18930625532200876,49,2300,2300,dcf20bf6
0.004373891279101372,0.0018384297145530581,0.8113827705383301,1.4623388051986694,0.004373891279101372,199,78400,1763089880,checkpoint_000199,True,False,200,a3a9414c,2025-11-14_03-11-21,11.432302713394165,2299.4985246658325,1703772,gpu012,10.100.20.12,2299.4985246658325,200,2,0.8971807378682084,16,0.0,0.008066217952438719,2,0.29426254212513187,99,2300,2400,a3a9414c
